FAMILY HEALTH SERVICES OF ERIE COUNTY,"1912 Hayes Ave, 1912 Hayes Ave, Sandusky, OH 44870-4736",www.familyhs.org,,,,Sandusky,OH,44870-4736
Golden Valley Health Centers,"737 W Childs Ave, 737 W Childs Ave, Merced, CA 95341-6805",,,,,Merced,CA,95341-6805
"Morris Heights Health Center, Inc.","85 W Burnside Ave, 85 W Burnside Ave, Bronx, NY 10453-4015",www.mhhc.org,,,,Bronx,NY,10453-4015
Rinehart Medical Clinic,"230 Rowe Rd, 230 Rowe Rd, Wheeler, OR 97147-0035",www.rinehartclinic.org,,,,Wheeler,OR,97147-0035
"SANTA BARBARA, COUNTY OF","300 N San Antonio Rd, 300 N San Antonio Rd, Santa Barbara, CA 93110-1316",WWW.SBCPHD.ORG,805-681-5173,darrin.eisenbarth@sbcphd.org,,Santa Barbara,CA,93110-1316
"Vna Health Care, An Illinois Not-for-profit Corporation","400 N Highland Ave, 400 N Highland Ave, Aurora, IL 60506-3814",www.vnahealth.com,,,,Aurora,IL,60506-3814
SALUD INTEGRAL EN LA MONTANA INC,"12.4 Carr 152, 12.4 Carr 152, Cedro Arriba, PR 00719",www.simpr.com,,,,Cedro Arriba,PR,00719
"Access Community Health Centers, Inc.","2901 W Beltline Hwy Ste 120, 2901 W Beltline Hwy Ste 120, Madison, WI 53713-4231",www.accesscommunityhealthcenters.org,608-443-5517,tammy.quall@accesshealthwi.org,,Madison,WI,53713-4231
Lone Star Circle Of Care,"205 E University Ave Ste 200, 205 E University Ave Ste 200, Georgetown, TX 78626-6821",www.lscctx.org,,,,Georgetown,TX,78626-6821
East Texas Border Health Clinic,"1500 W Grand Ave, 1500 W Grand Ave, Marshall, TX 75670-3005",,,,,Marshall,TX,75670-3005
"ALAMEDA, COUNTY OF","1404 Franklin St Ste 200, 1404 Franklin St Ste 200, Oakland, CA 94612-3208",,,,,Oakland,CA,94612-3208
Neighborhood HealthSource,"3300 Fremont Ave N, 3300 Fremont Ave N, Minneapolis, MN 55412-2405",www.neighborhoodhealthsource.org,,,,Minneapolis,MN,55412-2405
"LAKE, COUNTY OF","2400 Belvidere Rd, 2400 Belvidere Rd, Waukegan, IL 60085-6165",,,,,Waukegan,IL,60085-6165
Maricopa County Special Health Care District,"2601 E Roosevelt St, 2601 E Roosevelt St, Phoenix, AZ 85008-4973",https://valleywisehealth.org/services/primary-care/,602-344-1129,barbara.harding@valleywisehealth.org,,Phoenix,AZ,85008-4973
"COMMUNITY HEALTH SYSTEMS, INC.","252 Rural Acres Dr, 252 Rural Acres Dr, Beckley, WV 25801-3503",http://www.accesshealthwv.com,,,,Beckley,WV,25801-3503
"Migrant Health Center Western Region, Inc.","491 Calle Dr Ramon Emeterio Betances S, 491 Calle Dr Ramon Emeterio Betances S, Sábalos, PR 00680",www.migrantspr.com,787-833-5890 x0217,mhc@migrantspr.com,,Sábalos,PR,00680
"Sharon Community Health Center, Inc.","94 W Connelly Blvd, 94 W Connelly Blvd, Sharon, PA 16146-1754",,724-347-5519,wscott@infonline.net,,Sharon,PA,16146-1754
"Camden-On-Gauley Medical Center, Inc.","10003 Webster Rd, 10003 Webster Rd, Camden On Gauley, WV 26208-7713",camdenfamilyhealth.com,,,,Camden On Gauley,WV,26208-7713
East Tennessee State University,"1276 Gilbreath Dr, 1276 Gilbreath Dr, Johnson City, TN 37614-6503",n/a,423-439-6049,eckertw@etsu.edu,,Johnson City,TN,37614-6503
"MENDOCINO COMMUNITY HEALTH CLINIC, INC.","333 Laws Ave, 333 Laws Ave, Ukiah, CA 95482-6540",WWW.MCHCINC.ORG,,,,Ukiah,CA,95482-6540
Southeast Alaska Regional Health Consortium,"3100 Channel Dr Ste 300, 3100 Channel Dr Ste 300, Juneau, AK 99801-7837",,,,,Juneau,AK,99801-7837
"Community Health Centers Of Pinellas, Inc.","14100 58th St N, 14100 58th St N, Clearwater, FL 33760-9900",www.chcpinellas.org,,,,Clearwater,FL,33760-9900
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",,860-347-6602,mark@chc1.com,,Middletown,CT,06457
"Marana Health Center, Inc.","13395 N Marana Main St, 13395 N Marana Main St, Marana, AZ 85653-7008",www.maranahealthcenter.org,,,,Marana,AZ,85653-7008
"BIG SANDY HEALTH CARE, INC.","1709 Ky Route 321 Ste 3, 1709 Ky Route 321 Ste 3, Prestonsburg, KY 41653-9097",www.bshc.org,606-886-8546,pa.spradling@bshc.org,,Prestonsburg,KY,41653-9097
Lifelong Medical Care,"2344 6th St, 2344 6th St, Berkeley, CA 94710-2412",,,,,Berkeley,CA,94710-2412
ASIAN HUMAN SERVICES FAMILY HEALTH CENTER,"2424 W Peterson Ave Ste 1, 2424 W Peterson Ave Ste 1, Chicago, IL 60659-4128",www.ahsfhc.org,,,,Chicago,IL,60659-4128
United Medical Centers,"2525 N Veterans Blvd, 2525 N Veterans Blvd, Eagle Pass, TX 78852-3302",www.umchealth.com,,,,Eagle Pass,TX,78852-3302
"Three Lower Counties Community Services, Inc.","32033 Beaver Run Dr, 32033 Beaver Run Dr, Salisbury, MD 21804-1773",https://chesapeakehc.org,410-749-1015 x1608,jswanton@chesapeakehc.org,,Salisbury,MD,21804-1773
"Brazos Valley Community Action Agency, Inc.","1500 University Dr E Ste 100, 1500 University Dr E Ste 100, College Station, TX 77840-2600",www.bvcaa.org,,,,College Station,TX,77840-2600
"WAHIAWA CENTER FOR COMMUNITY HEALTH, THE","302 California Ave, 302 California Ave, Wahiawa, HI 96786-1841",www.wahiawahealth.org,808-591-0000,bharbin@wahiawahealth.com,,Wahiawa,HI,96786-1841
NEW YORK CITY HEALTH AND HOSPITALS CORPORATION,"125 Worth St Rm 514, 125 Worth St Rm 514, New York, NY 10013-4006",,,,,New York,NY,10013-4006
Indian Health Center of Santa Clara Valley,"1333 Meridian Ave, 1333 Meridian Ave, San Jose, CA 95125-5212",,,,,San Jose,CA,95125-5212
DENVER HEALTH AND HOSPITALS AUTHORITY,"777 Bannock St, 777 Bannock St, Denver, CO 80204-4507",denverhealth.org,303-602-6429,patricia.braun@dhha.org,,Denver,CO,80204-4507
"NEIGHBORHOOD IMPROVEMENT PROJECT, INC.","2467 Golden Camp Rd, 2467 Golden Camp Rd, Augusta, GA 30906-5515",www.mapbt.com,706-790-4440 x105,jrrichards@mapbt.com,,Augusta,GA,30906-5515
"Compass Health, Inc.","1800 Community, 1800 Community, Clinton, MO 64735-8804",,,,,Clinton,MO,64735-8804
COUNTY OF VENTURA,"800 S Victoria Ave, 800 S Victoria Ave, Ventura, CA 93009-0001",,,,,Ventura,CA,93009-0001
"LA CLINICA DE LOS CAMPESINOS, INC.","400 S Townline Rd, 400 S Townline Rd, Wautoma, WI 54982-6922",,,,,Wautoma,WI,54982-6922
KEYSTONE RURAL HEALTH CONSORTIA INC,"90 E 2nd St, 90 E 2nd St, Emporium, PA 15834-1302",www.keystoneruralhealth.com,,,,Emporium,PA,15834-1302
"VALLEY HEALTH TEAM, INC.","21890 W Colorado Ave, 21890 W Colorado Ave, San Joaquin, CA 93660-9773",,559-364-2943,jchappell@vht.org,,San Joaquin,CA,93660-9773
"Butler County Community Health Consortium, Inc.","300 High St # 4, 300 High St # 4, Hamilton, OH 45011-6078",www.myprimaryhealthsolutions.org,,,,Hamilton,OH,45011-6078
Maniilaq Association,"2nd Ave, 2nd Ave, Kotzebue, AK 99752",www.maniilaq.org,907-442-7150,phansen@maniilaq.org,,Kotzebue,AK,99752
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",www.chc1.com,860-347-6602,mark@chc1.com,,Middletown,CT,06457
"Legacy Community Health Services, Inc.","1415 California St, 1415 California St, Houston, TX 77006-2602",www.legacycommunityhealth.org,832-548-5170,calexander@legacycommunityhealth.org,,Houston,TX,77006-2602
"Low Country Health Care System, Inc.","333 Revolutionary Trl, 333 Revolutionary Trl, Fairfax, SC 29827-7109",www.lowcountryhealthcaresystem.com,,,,Fairfax,SC,29827-7109
"SOUTHWEST UTAH COMMUNITY HEALTH CENTER, INC.","25 N 100 E Ste 102, 25 N 100 E Ste 102, St George, UT 84770-7369",,435-879-5101,lori@familyhc.org,,St George,UT,84770-7369
"Morris Heights Health Center, Inc.","85 W Burnside Ave, 85 W Burnside Ave, Bronx, NY 10453-4015",,,,,Bronx,NY,10453-4015
MAT SU HEALTH SERVICES INC,"1363 W Spruce Ave, 1363 W Spruce Ave, Wasilla, AK 99654-5327",,,,,Wasilla,AK,99654-5327
Lake Superior Community Health Center,"4325 Grand Ave, 4325 Grand Ave, Duluth, MN 55807-2730",http://superiorfces.ss13.sharpschool.com/,218-624-6586,sleuck@lschc.org,,Duluth,MN,55807-2730
"HEALTH SERVICES, (INC)","1845 Cherry St, 1845 Cherry St, Montgomery, AL 36107-2613",www.hservinc.org,,,,Montgomery,AL,36107-2613
Mobile County Board of Health,"251 N Bayou St, 251 N Bayou St, Mobile, AL 36603-5827",familyhealthalabama.org,,,,Mobile,AL,36603-5827
"Ritchie County Primary Care Assoc., Inc.","135 S Penn Ave, 135 S Penn Ave, Harrisville, WV 26362-1371",www.rcpca.org,,,,Harrisville,WV,26362-1371
Central Neighborhood Health Foundation,"714 W Olympic Blvd Ste 801, 714 W Olympic Blvd Ste 801, Los Angeles, CA 90015-1440",,,,,Los Angeles,CA,90015-1440
"COMMUNITY HEALTH SYSTEMS, INC.","252 Rural Acres Dr, 252 Rural Acres Dr, Beckley, WV 25801-3503",,,,,Beckley,WV,25801-3503
CHEROKEE HEALTH SYSTEMS,"2018 Western Ave, 2018 Western Ave, Knoxville, TN 37921-5718",,,,,Knoxville,TN,37921-5718
CAMILLUS HEALTH CONCERN INC,"336 NW 5th St, 336 NW 5th St, Miami, FL 33128-1616",www.camillushealth.org,,,,Miami,FL,33128-1616
"VALLEY WIDE HEALTH SYSTEMS, INC.","128 Market St, 128 Market St, Alamosa, CO 81101-2290",,,,,Alamosa,CO,81101-2290
Harris Health System,"2525 Holly Hall St, 2525 Holly Hall St, Houston, TX 77054-4124",,,,,Houston,TX,77054-4124
CARE RESOURCE COMMUNITY HEALTH CENTERS INCORPORATED,"3510 Biscayne Blvd Fl 3, 3510 Biscayne Blvd Fl 3, Miami, FL 33137-3851",www.careresource.org,305-576-1234,cmckay@careresource.org,,Miami,FL,33137-3851
"Olathe Community Clinic, Inc.","308 Main St, 308 Main St, Olathe, CO 81425-5066",www.olathecclinic.com,,,,Olathe,CO,81425-5066
"DAVID RAINES COMMUNITY HEALTH CENTER, INC.","3041 Dr Martin Luther King Dr, 3041 Dr Martin Luther King Dr, Shreveport, LA 71107-4705",,,,,Shreveport,LA,71107-4705
DENVER HEALTH AND HOSPITALS AUTHORITY,"777 Bannock St, 777 Bannock St, Denver, CO 80204-4507",www.denverhealth.org,303-602-6429,patricia.braun@dhha.org,,Denver,CO,80204-4507
Presbyterian Medical Services,"1422 Paseo De Peralta, 1422 Paseo De Peralta, Santa Fe, NM 87501-4391",www.pms-inc.org,505-820-3475,lisa.stephens@pmsnm.org,,Santa Fe,NM,87501-4391
Bay Area Community Health,"39500 Liberty St, 39500 Liberty St, Fremont, CA 94538-2211",,510-252-6811,zpage@bach.health,,Fremont,CA,94538-2211
Hardin County Regional Health Center,"765 Florence Rd Ste A, 765 Florence Rd Ste A, Savannah, TN 38372-5219",www.lifespanhealth.com,731-925-2300,janie.mcginley@lifespanhealth.com,,Savannah,TN,38372-5219
"South Central Primary Care Center, Inc.","204 E 4th St, 204 E 4th St, Ocilla, GA 31774-1539",n/a,,,,Ocilla,GA,31774-1539
"BRONXCARE HEALTH INTEGRATED SERVICES SYSTEM, INC.","1650 Selwyn Ave Apt 11H, 1650 Selwyn Ave Apt 11H, Bronx, NY 10457-7663",N/A,718-901-8580,rparker@bronxleb.org,,Bronx,NY,10457-7663
"Westside Family Healthcare, Inc.","300 Water St Ste 200, 300 Water St Ste 200, Wilmington, DE 19801-5043",www.westsidehealth.org,302-656-8292,chris.fraser@westsidehealth.org,,Wilmington,DE,19801-5043
"Mercy Health Services, Inc.","1113 Murfreesboro Rd Ste 319, 1113 Murfreesboro Rd Ste 319, Franklin, TN 37064-1312",,615-790-0567 x212,rhondas@mercytn.org,,Franklin,TN,37064-1312
"Community Health Centers Of The Central Coast, Inc.","150 Tejas Pl, 150 Tejas Pl, Nipomo, CA 93444-9123",WWW.CHCCC.ORG,,,,Nipomo,CA,93444-9123
"Family Health Center Of Marshfield, Inc.","1000 N Oak Ave, 1000 N Oak Ave, Marshfield, WI 54449-5703",,,,,Marshfield,WI,54449-5703
Upper Great Lakes Family Health Center,"506 Campus Dr, 506 Campus Dr, Hancock, MI 49930-1569",www.uglhealth.org,,,,Hancock,MI,49930-1569
"Advance Community Health, Inc.","1001 Rock Quarry Rd, 1001 Rock Quarry Rd, Raleigh, NC 27610-3825",www.advancechc.org,,,,Raleigh,NC,27610-3825
"Summit Community Care Clinic, Inc.","360 Peak One Dr Ste 100, 360 Peak One Dr Ste 100, Frisco, CO 80443-5948",,,,,Frisco,CO,80443-5948
Legacy Medical Care Inc.,"121 S Wilke Rd 6th Flr, 121 S Wilke Rd 6th Flr, Arlington Heights, IL 60005-1533",,219-577-7528,melissa.donorio@legacymedicalcare.org,,Arlington Heights,IL,60005-1533
"Chiricahua Community Health Centers, Inc.","10566 N Highway 191, 10566 N Highway 191, Elfrida, AZ 85610-9021",www.cchci.org,,,,Elfrida,AZ,85610-9021
North Broward Hospital District,"1800 NW 49th St, 1800 NW 49th St, Fort Lauderdale, FL 33309-3092",Http://www.mhs.net,,,,Fort Lauderdale,FL,33309-3092
"Springfield, City Of","311 State St, 311 State St, Springfield, MA 01105-1320",,,,,Springfield,MA,01105-1320
Sea-Mar Community Health Center,"1040 S Henderson St, 1040 S Henderson St, Seattle, WA 98108-4720",,206-763-5277,dustingreer@seamarchc.org,,Seattle,WA,98108-4720
"William F. Ryan Community Health Center, Inc.","110 W 97th St, 110 W 97th St, New York, NY 10025-6450",www.ryancenter.org,,,,New York,NY,10025-6450
Western Wayne Family Health Centers,"2700 Hamlin Blvd, 2700 Hamlin Blvd, Inkster, MI 48141-2206",,,,,Inkster,MI,48141-2206
SALUD INTEGRAL EN LA MONTANA INC,"12.4 Carr 152, 12.4 Carr 152, Cedro Arriba, PR 00719",,,,,Cedro Arriba,PR,00719
"Partnership Community Health Center, Inc.","5337 W Grande Market Dr, 5337 W Grande Market Dr, Appleton, WI 54913-8442",,,,,Appleton,WI,54913-8442
"1st Choice Healthcare, Inc.","1300 Creason Rd, 1300 Creason Rd, Corning, AR 72422-1716",www.1stchoice-ar.org,870-857-3334,dfinley@1stchoice-ar.org,,Corning,AR,72422-1716
"FETTER HEALTH CARE NETWORK, INC.","51 Nassau St, 51 Nassau St, Charleston, SC 29403-5513",www.fetterhealthcare.org,843-957-1712,natasha_chatman@fetterhealthcare.org,,Charleston,SC,29403-5513
"CUMBERLAND FAMILY MEDICAL CENTER, INC.","360 Keen St Ste 500, 360 Keen St Ste 500, Burkesville, KY 42717-7944",,270-858-6655,tantle@cfmcky.com,,Burkesville,KY,42717-7944
"HUNTER HEALTH CLINIC INC, THE","2318 E Central Ave, 2318 E Central Ave, Wichita, KS 67214-4436",www.hunterhealthclinic.org,,,,Wichita,KS,67214-4436
"Community Care of West Virginia, Inc.","37 W Main St, 37 W Main St, Buckhannon, WV 26201-2235",www.ccwv.org,,,,Buckhannon,WV,26201-2235
Access Health Louisiana,"2900 Indiana Ave, 2900 Indiana Ave, Kenner, LA 70065-4605",www.accesshelthla.org,,,,Kenner,LA,70065-4605
Spring Branch Community Health Center,"800 W Sam Houston Pkwy S Ste 20, 800 W Sam Houston Pkwy S Ste 20, Houston, TX 77042-1908",www.sbchc.net,,,,Houston,TX,77042-1908
"Unity Health Care, Inc.","1100 New Jersey Ave SE Ste 500, 1100 New Jersey Ave SE Ste 500, Washington, DC 20003-3326",www.unityhealthcare.org,,,,Washington,DC,20003-3326
Sea-Mar Community Health Center,"1040 S Henderson St, 1040 S Henderson St, Seattle, WA 98108-4720",,206-763-5277,dustingreer@seamarchc.org,,Seattle,WA,98108-4720
"San Mateo, County Of","225 W 39th Ave, 225 W 39th Ave, San Mateo, CA 94403-4361",www.sanmateo.ca.us,650-573-2459,ipasma@smcgov.org,,San Mateo,CA,94403-4361
"Ohio North East Health Systems, Inc.","726 Wick Ave, 726 Wick Ave, Youngstown, OH 44505-2827",www.onehealthohio.org,330-747-9551 x10157,jwendell@onehealthohio.org,,Youngstown,OH,44505-2827
Sac Health System,"1454 E 2nd St, 1454 E 2nd St, San Bernardino, CA 92408-0118",www.sachealthsystem.org,909-382-7100,stadavis@sachealthsystem.org,,San Bernardino,CA,92408-0118
"UNITED NEIGHBORHOOD HEALTH SERVICES, INC.","2711 Foster Ave, 2711 Foster Ave, Nashville, TN 37210-5307",www.neighborhoodhealthtn.org,,,,Nashville,TN,37210-5307
Family Healthcare Network,"305 E Center Ave, 305 E Center Ave, Visalia, CA 93291-6331",fhcn.org,,,,Visalia,CA,93291-6331
"Community Healthcare Network, Inc.","60 Madison Ave Fl, 60 Madison Ave Fl, New York, NY 10010-1600",www.chnnyc.org,,,,New York,NY,10010-1600
"YAVAPAI, COUNTY OF","1090 Commerce Dr, 1090 Commerce Dr, Prescott, AZ 86305-3700",www.yavapaihealth.com,928-442-5911,willa.miller@yavapai.us,,Prescott,AZ,86305-3700
"COMMUNITY HEALTH CENTER, INCORPORATED","635 MN ST, 635 MN ST, Middletown, CT 06457",,860-347-6602,mark@chc1.com,,Middletown,CT,06457
WILL COUNTY COMMUNITY HEALTH CENTER,"501 Ella Ave, 501 Ella Ave, Joliet, IL 60433-2799",,815-774-7355,pjass@willcountyhealth.org,,Joliet,IL,60433-2799
San Francisco Community Clinic Consortium,"2720 Taylor St Ste 430, 2720 Taylor St Ste 430, San Francisco, CA 94133-1231",,,,,San Francisco,CA,94133-1231
ATCHISON COMMUNITY HEALTH CLINIC,"1412 N 2nd St, 1412 N 2nd St, Atchison, KS 66002-1203",,,,,Atchison,KS,66002-1203
"Multnomah, County of","501 SE Hawthorne Blvd Ste 531, 501 SE Hawthorne Blvd Ste 531, Portland, OR 97214-3587",//multco.us,,,,Portland,OR,97214-3587
MINNIE HAMILTON HEALTH CARE CENTER,"186 Hospital Dr, 186 Hospital Dr, Grantsville, WV 26147-7100",www.mhhcc.com,304-354-9730,jonathan.bucher@mhhcc.onmicrosoft.com,,Grantsville,WV,26147-7100
Penobscot Community Health Center,"103 Maine Ave, 103 Maine Ave, Bangor, ME 04401-4330",,,,,Bangor,ME,04401-4330
Affinia Healthcare,"1717 Biddle St, 1717 Biddle St, Saint Louis, MO 63106-3454",www.affiniahealthcare.org,,,,Saint Louis,MO,63106-3454
"Total Health Care, Inc.","1501 Division St, 1501 Division St, Baltimore, MD 21217-3121",,410-383-8300 x20153,gyoung@totalhealthcare.org,,Baltimore,MD,21217-3121
Neighborhood Healthcare,"425 N Date St Ste 203, 425 N Date St Ste 203, Escondido, CA 92025-3413",,760-520-8375,rakeshp@nhcare.org,,Escondido,CA,92025-3413
Health West Inc,"500 S 11th Ave Ste 400, 500 S 11th Ave Ste 400, Pocatello, ID 83201-4880",,,,,Pocatello,ID,83201-4880
"ERIE, COUNTY OF","420 Superior St Fl 1, 420 Superior St Fl 1, Sandusky, OH 44870-1849",,,,,Sandusky,OH,44870-1849
Sea-Mar Community Health Center,"1040 S Henderson St, 1040 S Henderson St, Seattle, WA 98108-4720",http://www.seamar.org,206-763-5277,dustingreer@seamarchc.org,,Seattle,WA,98108-4720
Northeast Valley Health Corporation,"1172 N Maclay Ave, 1172 N Maclay Ave, San Fernando, CA 91340-1328",,818-898-1388,patriciamoraga@nevhc.org,,San Fernando,CA,91340-1328
"KING, COUNTY OF","401 5th Ave, 401 5th Ave, Seattle, WA 98104-1818",http://ingrahamhs.seattleschools.org/services/teen_health_center,,,,Seattle,WA,98104-1818
COMMUNITY HEALTH ASSOCIATION OF SPOKANE,"611 N Iron Bridge Way, 611 N Iron Bridge Way, Spokane, WA 99202-4932",www.chas.org,,,,Spokane,WA,99202-4932
"Variety Care, Inc.","3000 N Grand Blvd, 3000 N Grand Blvd, Oklahoma City, OK 73107-1818",www.varietycare.org,405-632-6688 x10142,ahorn@varietycare.org,,Oklahoma City,OK,73107-1818
"Sunset Park Health Council, Inc.","150 55th St Ste 1, 150 55th St Ste 1, Brooklyn, NY 11220-2508",,,,,Brooklyn,NY,11220-2508
"SANTA BARBARA, COUNTY OF","300 N San Antonio Rd, 300 N San Antonio Rd, Santa Barbara, CA 93110-1316",,805-681-5173,darrin.eisenbarth@sbcphd.org,,Santa Barbara,CA,93110-1316
"Panhandle Counseling and Health Center, Inc.","3247 NE Highway 54, 3247 NE Highway 54, Guymon, OK 73942-5143",,580-338-7270,dianna@insurebrown.com,,Guymon,OK,73942-5143
COLUMBIA VALLEY COMMUNITY HEALTH,"600 Orondo Ave Ste 1, 600 Orondo Ave Ste 1, Wenatchee, WA 98801-2800",www.cvch.org,509-622-6000 x1320,blake.edwards@cvch.org,,Wenatchee,WA,98801-2800
Community Health Care,"1148 Broadway Ste 100, 1148 Broadway Ste 100, Tacoma, WA 98402-3518",,,,,Tacoma,WA,98402-3518
FAMILY CENTERS INC.,"40 Arch St, 40 Arch St, Greenwich, CT 06830-6525",,,,,Greenwich,CT,06830-6525
"Clinicas del Camino Real, Inc.","200 S Wells Rd Ste 200, 200 S Wells Rd Ste 200, Ventura, CA 93004-1377",,,,,Ventura,CA,93004-1377
Eastport Health Care Inc,"30 Boynton St, 30 Boynton St, Eastport, ME 04631-1306",http://www.eastporthealth.org,,,,Eastport,ME,04631-1306
"Wright Center Medical Group, The","501 S WASHINGTON AVE # 1000, 501 S WASHINGTON AVE # 1000, Scranton, PA 18505-3814",https://thewrightcenter.org/,570-343-2383 x2301,thomasl@thewrightcenter.org,,Scranton,PA,18505-3814
"CINCINNATI, CITY OF","3101 Burnet Ave, 3101 Burnet Ave, Cincinnati, OH 45229-3014",,513-357-7360,jeremy.gray@cincinnati-oh.gov,,Cincinnati,OH,45229-3014
CHRISTIAN COMMUNITY HEALTH SERVICES,"5 E Liberty St Ste 4, 5 E Liberty St Ste 4, Cincinnati, OH 45202-8202",www.crossroadhc.org,,,,Cincinnati,OH,45202-8202
"Family Health Network Of Central New York, Inc.","85 S West St, 85 S West St, Homer, NY 13077-1542",www.familyhealthnetwork.org,,,,Homer,NY,13077-1542
"COMMUNITY HEALTH CENTERS OF SOUTHERN IOWA, INC.","302 NE 14th St, 302 NE 14th St, Leon, IA 50144-1206",http://chcsi.org/,,,,Leon,IA,50144-1206
El Centro Del Barrio,"3750 Commercial Ave, 3750 Commercial Ave, San Antonio, TX 78221-3117",www.CentroMedSA.com,,,,San Antonio,TX,78221-3117
Purdue University,"155 S Grant St, 155 S Grant St, West Lafayette, IN 47907-2114",,765-494-6367,spsdhhs@purdue.edu,,West Lafayette,IN,47907-2114
Avenal Community Health Center,"555 E St, 555 E St, Lemoore, CA 93245-2617",,559-316-4192,jkalfayan@ariachc.org,,Lemoore,CA,93245-2617
NEW HEALTH PROGRAMS ASSOCIATION,"509 E Main Ave, 509 E Main Ave, Chewelah, WA 99109-8964",www.newhp.org,,,,Chewelah,WA,99109-8964
"Axis Community Health, Inc.","4361 Railroad Ave, 4361 Railroad Ave, Pleasanton, CA 94566-6611",http://www.axishealth.org/,,,,Pleasanton,CA,94566-6611
"Dirne Health Centers, Inc.","2025 W Park Pl, 2025 W Park Pl, Coeur D Alene, ID 83814",www.myheritagehealth.org,,,,Coeur D Alene,ID,83814
Sawtooth Mountain Clinic Inc,"513 5th Ave W, 513 5th Ave W, Grand Marais, MN 55604-3017",sawtoothmountainclinic.org,218-387-2330,tbragg@sawtoothmountainclinic.org,,Grand Marais,MN,55604-3017
"Community Clinic, Inc., The","8630 Fenton St Ste 1204, 8630 Fenton St Ste 1204, Silver Spring, MD 20910-3808",www.cciweb.org,,,,Silver Spring,MD,20910-3808
